"document_id","source_url","source_name","author_name","author_handle","author_bio","title","excerpt","published_at","country","platform","source_group_silver","author_identity_silver","communication_intent_silver","publication_archetype_silver","evidence_class_silver","authority_level_silver","evidence_role_silver","commercial_intent_silver","is_promotional_silver","is_secondary_voice_silver","medical_aesthetics_relevance_silver","theme_ids_silver","classification_confidence","ontology_confidence","evidence_quality_score","evidence_quality_band","review_priority","label_version","label_rationale","human_author_identity_gold","human_communication_intent_gold","human_publication_archetype_gold","human_evidence_class_gold","human_commercial_intent_gold","human_is_promotional_gold","human_medical_aesthetics_relevance_gold","reviewer_confidence","reviewer_id","adjudication_status","notes"
"""""""9A1XfMwFo1i9Z42X595-T2If8JE""""""","https://islandsphilippines.com/mold-manila-redefines-valentines-day-skin-prep-with-clinician-led-results-driven-treatments/","Islands Philippines","","","","MOLD Manila Redefines Valentine’s Day Skin Prep With Clinician-Led, Results-Driven Treatments","... premium, clinician-led aesthetic clinic is encouraging patients to invest in strategic skin preparation—treatments designed to deliver ...","2026-01-27T05:32","Philippines","online news","media","journalist","news_reporting","news_article","consumer_news","editorial","market_context","none","no","no","theme_supported","provider_led_trust","0.67","0.76","44","low","medium","medical_aesthetics_silver_v1","No meaningful commercial-intent signals detected | Contains treatment or outcome discussion | News or reporting publication structure | No validated research indicators | Publication classified as news article | Intent selected by precedence","","","","","","","","","","unreviewed_machine_prelabel",""
"""""""gqW6sGMOxpvNNP2eKRrR4f_jgYI""""""","https://ie.pinterest.com/pin/870672540481562098/","Pinterest","🪼˚⊱Yuki⊰˚🪼","assagra13","","1.9K views · 278 reactions | Dr.Reju-All’s viral PDRN cream! With its optimal concentration and visible results, it’s been truly loved this year 💙 As a Korean pharmacy-based skincare brand, we’ll keep working to deliver what we call the Right Answer because your skin deserves it. #pdrncream #kpharmacyskincare #kbeautybrand #drrejuall #fyp | Dr.Reju-All | Facebook","1.9K views · 278 reactions | Dr.Reju-All’s viral PDRN cream! With its optimal concentration and visible results, it’s been truly loved this year 💙 As a Korean pharmacy-based skincare brand, we’ll keep working to deliver what we call the Right Answer because your skin deserves it","2026-03-12T12:59","","social network","provider_hcp","provider","unknown","social_post","provider_conversation","professional","noise_or_low_trust","none","no","no","theme_supported","regenerative_biology","0.39","0.29","79","high","high","medical_aesthetics_silver_v1","No meaningful commercial-intent signals detected | Publication type supports social or community conversation | Contains first-person language | Contains treatment or outcome discussion | Author metadata exists, but it does not establish a reliable voice category | No validated research indicators","","","","","","","","","","unreviewed_machine_prelabel",""
"""""""M1rjHmcU0OUJJkkF4vo-nZkRVBM""""""","https://experts-tech.net/press-release/2026-05-30/33442/las-vegas-men-over-50-are-reversing-decline-with-dr-john-spencer-ellis-s-whole-system-health-coaching-not-just-another-workout-and-diet-plan","Experts Tech","","","","Las Vegas Men Over 50 Are Reversing Decline With Dr. John Spencer Ellis's Whole-System Health Coaching — Not Just Another Workout and Diet Plan","""... like a system to be optimized. That difference is what separates cosmetic results from real transformation."""" Why Men Over 50 in Las Vegas ...""","2026-05-30T00:00","United States","online news","company","brand","brand_announcement","press_release","corporate_pr","commercial","commercial_signal","none","yes","no","profile_supported_needs_review","","0.79","0.85","19","very_low","low","medical_aesthetics_silver_v1","Domain rule: URL press-release path | No meaningful commercial-intent signals detected | Contains treatment or outcome discussion | Publication is classified as a press release | No validated research indicators | Press release establishes announcement intent","","","","","","","","","","unreviewed_machine_prelabel",""
"""""""cRqoUMzPXNXZkoWYTPUbmpTUGRs""""""","https://www.trendymomreviews.com/2026/03/best-affordable-k-beauty-products-that.html","Dallas Mom Blog and Fort Worth Mom Blogger: Trendy Mom Reviews","noreply@blogger.com (Unknown)","","","Best Affordable K-Beauty Products That Actually Work: My Top Rael Beauty Picks for Sensitive, Tretinoin-Damaged Skin in 2026","Is the Rael Beauty Collagen + PDRN Hydrogel Mask the best affordable K-Beauty mask for Tretinoin users? Yes—hands down! This is my go-to hydrogel mask, and it's packed with an entire bottle's worth of serum in every single sheet. The collagen + PDRN combo deeply hydrates, plumps,","2026-03-23T16:23","United States","blog","provider_hcp","provider","unknown","blog_post","provider_conversation","professional","noise_or_low_trust","none","no","no","theme_supported","collagen_biostimulation|regenerative_biology","0.43","0.36","79","high","high","medical_aesthetics_silver_v1","No meaningful commercial-intent signals detected | Publication type supports social or community conversation | Contains first-person language | Contains treatment or outcome discussion | Author metadata exists, but it does not establish a reliable voice category | No validated research indicators","","","","","","","","","","unreviewed_machine_prelabel",""
"""""""yt-m3ONtBggOv8""""""","https://www.youtube.com/watch?v=m3ONtBggOv8","Youtube","Daniellefalola","","","Anua wasn’t lying","'s what actually happened 👇 the glow — real ✅ the texture improvement — real ✅ the dark spot fading — real but slow ✅ the PDRN marketing — mostly hype ❌ the niacinamide and hyaluronic acid are doing the actual work here. and for dark skin specifically that combination matters.","2026-06-05T00:16","","social network","provider_hcp","provider","unknown","educational_video","provider_conversation","professional","noise_or_low_trust","none","no","no","theme_supported","skin_quality_over_volume|regenerative_biology","0.47","0.30","99","very_high","high","medical_aesthetics_silver_v1","Domain rule: youtube.com | No meaningful commercial-intent signals detected | Publication type supports social or community conversation | Contains first-person language | Contains treatment or outcome discussion | Author metadata exists, but it does not establish a reliable voice category","","","","","","","","","","unreviewed_machine_prelabel",""
"""""""rd8VWyTKSrICDYzSBfMrG7TBJNA""""""","https://www.tiogapublishing.com/online_features/press_releases/cgbio-showcases-comprehensive-medical-device-portfolio-at-kimes-2026-achieves-krw-5-3-billion-in/article_587e84d1-270a-5857-a536-9925777b8340.html","Tioga Publishing","","","","CGBIO Showcases Comprehensive Medical Device Portfolio at KIMES 2026 Achieves KRW 5.3 Billion in Contract Results","FACETEM (aesthetic), Curasys ME (wound care), NOVOSIS (bone substitute), and CG GEL (endoscopic hemostatic agent). FACETEM is a collagen ...","2026-04-07T06:42","United States","online news","company","brand","brand_announcement","press_release","corporate_pr","commercial","commercial_signal","none","yes","no","theme_supported","collagen_biostimulation","0.79","0.84","19","very_low","low","medical_aesthetics_silver_v1","Domain rule: URL press-release path | No meaningful commercial-intent signals detected | Contains first-person language | Contains treatment or outcome discussion | Publication is classified as a press release | No validated research indicators","","","","","","","","","","unreviewed_machine_prelabel",""
"""""""MJdq1qmR71TVRdG07YP4iu6ZJPk""""""","https://thenextdaily.com/news/faisal-darwiche-np-profiled-by-americas-in-medicine-for-redefining-aesthetic-and-regenerative-care-in-newport-beach/541435","The Next Daily","","","","Faisal Darwiche, NP: Profiled By America's In Medicine For Redefining Aesthetic And Regenerative Care In Newport Beach","... dedicated to advancing the field of aesthetics through education and leadership. As a faculty member and speaker at The Aesthetic Show, he ...","2026-03-19T00:59","United States","online news","media","journalist","news_reporting","news_article","consumer_news","editorial","market_context","none","no","no","profile_supported_needs_review","","0.67","0.76","44","low","medium","medical_aesthetics_silver_v1","No meaningful commercial-intent signals detected | News or reporting publication structure | No validated research indicators | Publication classified as news article | Intent selected by precedence | Mapped from publication type: news_article","","","","","","","","","","unreviewed_machine_prelabel",""
"""""""eSbXazHxRnAj9ifGfO5Fj2tCGQI""""""","https://graziamagazine.com/us/articles/carolyn-murphy-on-mindfulness-longevity-skincare-secrets/","Grazia [US]","Gwen Flamberg","","","GRAZIA Exclusive: Carolyn Murphy Shares How to Live With Intention & Skincare Secrets — ‘Every Moment Counts’","... food.” Adding a touch of mindfulness to your daily skincare routine can do wonders, too. The Skin Longevity Institute has ...","2026-02-15T17:58","United States","online news","media","journalist","news_reporting","news_article","consumer_news","editorial","market_context","none","no","no","profile_supported_needs_review","","0.66","0.75","44","low","medium","medical_aesthetics_silver_v1","No meaningful commercial-intent signals detected | News or reporting publication structure | No validated research indicators | Publication classified as news article | Intent selected by precedence | Mapped from publication type: news_article","","","","","","","","","","unreviewed_machine_prelabel",""
"""""""1781153120000_nKWdau4ExUDXmbtOvnpOFBOyrGUA""""""","https://x.com/MAYPHARM_ST2/status/2064931967372812550","Twitter","신호현","@maypharm_st2","","","Absorption, Total Regeneration: RECELL’ Why RECELL? ✅ RECELL uses only the highest quality PDRN, meeting international standards. ✅ PDRN promotes continuous growth factor 🎯Target Indications: Loss of Elasticity Wounds Acne Scars Wrinkles Hyperpigmentation https://t.co/qGwj8s2x6S","2026-06-11T00:45","South Korea","social network","provider_hcp","provider","thought_leadership","provider_social_post","provider_conversation","professional","professional_interpretation","none","no","no","theme_supported","skin_quality_over_volume|regenerative_biology","0.66","0.67","96","very_high","medium","medical_aesthetics_silver_v1","Domain rule: x.com | No meaningful commercial-intent signals detected | Publication type supports social or community conversation | Author metadata exists, but it does not establish a reliable voice category | No validated research indicators | Provider identity signal: rn","","","","","","","","","","unreviewed_machine_prelabel",""
"""""""qCzINDEzPARUjvMSEh1XDTkJTWU""""""","https://pr.myparishnews.com/article/CGBIO-Showcases-Comprehensive-Medical-Device-Portfolio-at-KIMES-2026-Achieves-KRW-53-Billion-in-Contract-Results?storyId=69d449d90f25261839c23876","Parish News | Louisiana News and Information | Press Releases","","","","CGBIO Showcases Comprehensive Medical Device Portfolio at KIMES 2026 Achieves KRW 5.3 Billion in Contract Results","FACETEM (aesthetic), Curasys ME (wound care), NOVOSIS (bone substitute), and CG GEL (endoscopic hemostatic agent). FACETEM is a collagen ...","2026-04-06T20:13","United States","online news","media","journalist","news_reporting","news_article","consumer_news","editorial","market_context","none","no","no","theme_supported","collagen_biostimulation","0.69","0.78","44","low","medium","medical_aesthetics_silver_v1","No meaningful commercial-intent signals detected | Contains first-person language | Contains community-question or discussion language | Contains treatment or outcome discussion | News or reporting publication structure | No validated research indicators","","","","","","","","","","unreviewed_machine_prelabel",""
